name,diameter,petitjean,petitjeanSC,radius,VDistEq,VDistMa,weinerPath,weinerPol,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,a_aro,a_count,a_IC,a_ICM,a_nH,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_rotN,b_rotR,b_single,b_triple,chi0v,chi0v_C,chi1v,chi1v_C,chiral,chiral_u,nmol,reactive,rings,Weight,a_heavy,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nI,a_nN,a_nO,a_nP,a_nS,b_heavy,chi0,chi0_C,chi1,chi1_C,FCharge,VAdjEq,VAdjMa,zagreb,balabanJ,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,PC+,PC-,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,RPC+,RPC-,lip_acc,lip_don,lip_druglike,lip_violation,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,logS,apol,bpol,mr,a_acc,a_acid,a_base,a_don,a_hyd,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,density,vdw_area,vdw_vol,logP(o/w)
1786,11,0.45454547,0.83333331,6,3.160224,8.7701368,1115,41,-2.4905434,-0.54745847,0.6058436,2.5302005,-2.5841265,-0.47416627,0.67665017,2.4693694,-2.1685851,-0.38771886,0.75125223,2.8654315,-0.78553522,-0.42704508,0.061114836,2.5271609,-0.9185586,-0.39334366,0.14184435,2.5456493,-0.48349333,-0.18790251,0.18943319,2.821249,11,36,69.953728,1.9431591,13,2,0.079999998,11,38,2,2,0.079999998,25,0,13.902627,8.3867512,8.8312225,3.3660254,0,0,1,1,3,351.40698,23,0,0,14,0,0,0,3,4,0,2,25,16.775656,9.5769854,10.819405,4.6354284,0,0.45137304,5.643856,126,1.7472548,2.0363283,-2.0363283,0.14403908,0.17180672,64.698746,41.193104,23.777084,19.760618,18.782692,4.1846013,0,54.241272,28.694408,0,0,32.153416,19.249496,7.7675405,0.73883319,0.45184353,0.18813956,0.26116684,0.5481565,0.073027268,232.36523,142.10612,59.170452,82.137741,172.39685,22.967293,0,0,0,0,0,0,1,0,0,0,1,0,314.50299,0,0,0,314.50299,0,0,0,7,2,1,0,17,1,3,2,0,17.811199,6.7188368,3.2544379,15.004916,5.6135039,2.7020061,3.6621807,-3.4291601,45.61631,27.885691,8.7808352,5,0,0,3,12,37.6991,0,0,5.6825762,183.8793,44.680283,70.515518,2.1075201,0,90.174141,6.6407428,25.385227,28.406193,42.019268,0,87.787094,0,65.104446,8.58498,72.033905,18.30409,26.935961,12.115324,18.511497,87.787094,5.6876111,104.14163,99.599998,0.88053071,314.50299,399.08545,1.257
1785,10,0.5,1,5,3.0640965,8.1937027,693,29,-2.4407306,-0.60806501,0.66246426,2.6376369,-2.3874328,-0.51115513,0.76381963,2.7134168,-2.2228944,-0.46208611,0.82264268,2.8866825,-0.8651253,-0.4238171,0.07717827,2.5360582,-0.87406033,-0.32245907,0.15564252,2.6044226,-0.51789874,-0.22419831,0.21690713,2.8085206,11,32,48.536037,1.5167512,13,3,0.14285715,11,34,2,3,0.14285715,21,0,10.243939,8.5330153,6.2022624,4.8069658,1,1,1,0,3,255.27299,19,0,0,15,0,0,0,1,3,0,0,21,13.405413,9.828063,9.1815405,6.3745747,0,0.51875818,5.3923173,102,1.6425577,1.5963289,-1.5963289,0.16823882,0.213305,43.427345,36.557255,0,0,18.782692,14.708499,0,33.211121,61.274521,0,0,0,27.133842,7.7675405,0.71839011,0.53275764,0.14370821,0.28160989,0.46724233,0.13790168,174.47025,129.38702,34.901382,68.39257,113.47579,33.491192,0,0,0,0,0,0,1,0,0,0,1,0,242.86281,0,0,0,242.86281,0,0,0,4,1,1,0,15,1,3,3,0,13.959184,5.7800002,2.6122448,9.7420406,3.9454167,1.7523443,2.0229688,-2.3568001,38.57431,18.107691,7.1399813,3,0,0,2,13,13.566921,0,0,0,164.58365,23.167019,40.700764,2.5574,0,15.332168,23.862217,25.385227,32.561287,0,4.4107962,123.50229,18.868406,18.439579,6.9505301,47.724434,1.8990928,25.385227,13.109866,0,160.81027,13.433075,0,59.299999,0.75542492,242.86281,337.91974,2.3800001
1787,10,0.5,1,5,3.0254464,7.8550062,530,26,-2.4248927,-0.56528926,0.46796951,2.4700232,-2.3802681,-0.50768757,0.59575665,2.5456135,-2.1802802,-0.33897093,0.68067133,2.720829,-0.78921527,-0.43657199,0.054770451,2.4244368,-0.88673967,-0.33036935,0.11230606,2.5813954,-0.50057578,-0.22850801,0.17239313,2.72595,10,31,42.219261,1.3619117,14,3,0.16666667,11,32,1,3,0.16666667,20,0,9.8051624,8.5414515,5.4208717,4.3807683,1,1,1,0,2,230.263,17,0,0,14,0,0,0,0,3,0,0,18,12.413849,9.7067423,8.1133919,5.8433366,0,0.54234898,5.1699252,86,1.9000838,1.3275054,-1.3275054,0.20097521,0.26206553,42.0592,46.846992,0,0,10.324173,14.708499,0,49.883102,49.019615,0,0,0,13.566921,10.271297,0.79351473,0.51859492,0.10071927,0.20648526,0.48140511,0.10576598,187.80891,122.74094,23.838217,48.870888,113.93887,25.032671,0,0,0,0,0,0,1,0,0,0,1,0,236.67981,0,0,0,236.67981,0,0,0,3,1,1,0,11,1,2,3,0,13.432098,5.7600002,3.0625,9.8559999,4.1370625,2.16225,2.3985229,-3.5457799,36.381104,18.178898,6.614737,3,0,0,2,13,2.503756,0,0,0,177.21053,14.708499,29.637598,3.0365,10.999887,7.7454643,23.862217,25.385227,3.185575,35.383869,4.4107962,111.00504,0,38.569443,6.6550798,23.862217,10.999887,25.385227,12.839799,5.1459289,105.85911,7.7454643,68.709885,46.529999,0.7219038,236.67981,318.96631,3.293
1854,15,0.46666667,0.875,8,3.6754556,10.980551,7358,131,-2.8678033,-0.51327235,0.65096492,2.9250536,-2.9540415,-0.44410753,0.6756627,2.9241247,-2.6175325,-0.39419535,0.84192491,3.174515,-0.85543561,-0.39666396,0.058971029,3.6485667,-0.96137261,-0.35144559,0.12772541,3.678709,-0.52199721,-0.23171411,0.1739146,3.89428,17,92,133.69653,1.4532231,43,2,0.032786883,17,104,0,2,0.032786883,87,0,27.672775,23.672998,18.933147,14.877758,8,8,1,0,13,661.79901,49,0,0,40,0,0,0,3,6,0,0,61,32.396248,25.120228,23.72868,16.824831,0,0.289837,6.9307375,332,0.93527895,3.6995952,-3.6995952,0.058769066,0.10433555,217.37328,38.991417,43.643936,8.6190128,41.296692,0,0,102.95448,24.509808,0,0,0,0,36.214565,0.84908336,0.31868738,0.07051079,0.15091662,0.68131262,0.080405831,436.09192,163.67885,36.214565,77.511253,349.92435,41.296692,0,0,0,0,0,0,1,0,0,0,1,0,513.60321,0,0,0,513.60321,0,0,0,9,5,1,1,55,0,13,4,3,30.340231,9.6174154,3.3547363,26.296875,8.3099537,2.8923359,4.4597101,-4.9973998,107.1841,55.4599,17.645378,8,0,0,5,40,5.0075121,0,0,5.6825762,397.73459,0,64.957771,4.0149798,123.54068,6.2486277,24.749468,73.758316,33.448536,75.473625,0,70.572739,126.14773,20.973713,17.74419,0,129.78931,25.607122,66.501892,0,259.25681,73.758316,0,121.65,0.76007253,513.60321,870.70502,3.507
2022,11,0.45454547,0.83333331,6,3.0712955,8.6308546,941,46,-2.8824177,-0.57627642,0.63652807,2.9363711,-2.8057826,-0.61267513,0.64595401,3.0056298,-2.6298041,-0.43044993,0.77529645,3.1828749,-0.79152739,-0.3964678,0.05747506,3.1384826,-0.88819593,-0.32358333,0.11626016,3.2301691,-0.53540993,-0.2291801,0.17923997,3.3753328,6,46,55.60619,1.2088301,24,0,0,6,49,0,1,0.039999999,42,1,13.17852,12.284093,8.5033445,8.0561314,5,5,1,0,4,296.41,22,0,0,20,0,0,0,0,2,0,0,25,15.53517,13.53517,10.483112,9.4057617,0,0.47938794,5.643856,130,1.5814986,1.4663695,-1.4663695,0.14819826,0.25640723,76.776947,21.254677,4.2653861,0,20.648346,0,0,81.134766,46.811077,25.854858,0,0,0,15.535081,0.87620336,0.57935923,0.053151157,0.12379665,0.42064074,0.070645496,256.09772,169.33578,15.535081,36.183426,122.94536,20.648346,0,0,0,0,0,0,1,0,0,0,1,0,292.28113,0,0,0,292.28113,0,0,0,2,2,1,0,21,1,4,1,0,15.5232,5.25,2.1111112,13.008226,4.3601103,1.7418888,2.5780592,-5.1370401,52.807034,26.236967,8.6531601,2,0,0,2,20,0,0,0,0,236.40306,0,27.133842,3.6125779,50.770454,0,0,17.030573,46.680923,18.868406,4.4107962,52.929554,94.342026,38.569443,8.6506596,0,50.770454,8.8215923,33.055946,0,166.13998,31.488184,33.326015,40.459999,0.68229443,292.28113,434.43121,4.223
1855,18,0.5,1,9,3.9079864,9.8624592,3830,58,-2.8577166,-0.46449119,0.53622013,2.7913201,-2.9189649,-0.4461664,0.56928378,2.8029883,-2.5879908,-0.36279532,0.62975627,3.0578847,-0.85357434,-0.35494655,0.047010083,3.1019869,-1.1639698,-0.32639474,0.11022528,3.1250722,-0.53256118,-0.20048112,0.1290037,3.3441849,12,73,101.61079,1.3919287,39,6,0.16216215,12,76,1,7,0.1891892,63,0,20.843382,18.093494,12.518465,9.7375402,4,0,1,0,4,465.638,34,0,0,28,0,0,0,3,3,0,0,37,24.457455,19.465891,16.151722,11.470182,0,0.34317648,6.2094536,182,1.2877325,2.6621449,-2.6621449,0.089616925,0.13516305,153.62297,58.451473,8.6190128,8.6190128,33.597878,0,0,86.240189,111.75542,0,0,0,13.566921,15.808863,0.87155616,0.46375659,0.059916127,0.12844382,0.53624338,0.068527691,427.30807,227.3714,29.375784,62.97366,262.91034,33.597878,0,0,0,0,0,0,1,0,0,0,1,0,490.28174,0,0,0,490.28174,0,0,0,6,4,1,0,23,1,4,9,1,27.046019,11.588477,6.4783673,22.398638,9.5395346,5.3103838,6.2844872,-4.3598599,80.990929,46.893074,13.495017,5,0,0,4,27,13.566921,0,0,5.6825762,382.4671,12.949531,52.065914,3.81897,86.791954,8.3830976,31.826153,55.318733,18.378317,18.868406,0,123.50229,18.868406,162.2305,13.5092,23.862217,53.894768,44.843094,28.007519,0,179.67868,60.577518,133.30406,84.830002,0.68920213,490.28174,675.6189,4.5890002
1792,11,0.45454547,0.83333331,6,3.2458782,8.621172,1057,34,-2.3248777,-0.63312429,0.69089603,2.3700113,-2.5719004,-0.53807992,0.80591482,2.4725296,-1.9838425,-0.49986199,0.85906303,2.7246134,-0.80107081,-0.39122307,0.068275489,2.485878,-1.3482711,-0.30995259,0.16445385,2.6154439,-0.48382166,-0.20816517,0.21060649,2.7791119,17,36,62.059444,1.7238734,14,3,0.125,17,38,0,3,0.125,21,0,12.670206,9.1961527,8.1618347,5.2320509,0,0,1,0,3,314.36499,22,0,0,16,0,0,0,2,3,0,1,24,15.742276,10.828063,10.465345,7.3601732,0,0.46637034,5.5849624,118,1.6262522,1.4932313,-1.4932313,0.18876222,0.24022478,66.858139,40.597015,15.158071,0,0,4.1846013,0,45.466026,72.159782,0,9.0437498,32.016521,0,5.9023595,0.8555063,0.56484628,0.1301327,0.14449371,0.43515375,0.014361011,249.28278,164.58844,37.918884,42.103485,126.79783,4.1846013,0,0,0,0,0,0,1,0,0,0,1,0,291.38626,0,0,0,291.38626,0,0,0,5,1,1,0,17,1,3,3,0,16.84375,6.8571429,3.7530863,13.288906,5.3445201,2.8994508,3.2283101,-5.3927898,45.001102,23.036898,8.5849533,3,0,0,1,15,42.901787,0,0,20.13512,189.19467,24.466488,63.036903,2.9644201,31.291433,67.768288,6.6407428,0,5.4488211,11.284855,0,171.10213,0,33.326015,8.3485203,57.905807,19.596598,1.5507339,5.4488211,43.604908,158.78867,0,39.966759,86.190002,0.79774082,291.38626,394.06909,2.717
1791,11,0.45454547,0.83333331,6,3.2554903,8.6188564,1061,34,-2.4206667,-0.61029458,0.70238882,2.4484589,-2.4349463,-0.51975769,0.805125,2.4877865,-2.0516729,-0.44635156,0.85431087,2.7951374,-0.88748926,-0.4162423,0.081896432,2.5126395,-0.8480559,-0.28540736,0.16445385,2.6016924,-0.47257969,-0.20170927,0.19305076,2.8128471,12,36,55.327461,1.5368739,14,3,0.125,12,38,2,3,0.125,24,0,12.760997,9.9032593,8.6196451,5.0856042,0,0,1,0,3,314.36099,22,0,0,17,0,0,0,0,4,0,1,24,15.742276,11.53517,10.465345,7.1910715,0,0.46637034,5.5849624,118,1.6185955,2.0466154,-2.0466154,0.14416148,0.23098101,24.509808,64.079079,12.796158,20.72374,0,18.893101,0,31.135427,61.274521,6.5127993,0,0,13.566921,34.520279,0.76743907,0.51043022,0.16696259,0.23256093,0.48956975,0.065598346,221.03152,147.00995,48.0872,66.980301,141.00188,18.893101,0,0,0,0,0,0,1,0,0,0,1,0,288.01184,0,0,0,288.01184,0,0,0,4,0,1,0,17,1,3,3,0,16.84375,6.8571429,3.7530863,13.288906,5.3445201,2.8994508,3.2283101,-4.34904,45.363102,24.654898,8.4841766,3,0,0,0,16,45.583443,0,0,0,208.73819,23.725054,45.583443,2.5576999,0,55.917152,41.741371,20.926258,6.37115,33.241909,0,165.15981,0,0,8.3766804,83.033791,0,1.5507339,6.37115,6.37115,158.78867,28.671722,38.570442,60.439999,0.79159713,288.01184,397.12247,3.0910001
1797,18,0.5,1,9,3.8706954,9.9634123,4000,57,-2.3616998,-0.59261531,0.52328372,2.4208148,-2.4255915,-0.53807992,0.73080111,2.4825406,-2.0647213,-0.35102242,0.8055625,2.7244298,-0.81807637,-0.4354445,0.073192947,2.7212291,-1.0014923,-0.31787166,0.14763407,2.8225739,-0.4836444,-0.21605732,0.19715874,3.0273745,21,59,95.899986,1.6254236,24,7,0.18421052,22,62,3,9,0.23684211,37,0,20.27206,16.057961,11.300387,7.8378749,0,0,1,0,4,489.95898,35,0,0,27,1,0,0,3,4,0,0,38,25.112156,18.413485,16.761259,10.70351,0,0.33549348,6.2479277,184,1.3740213,2.6228933,-2.6228933,0.10031595,0.13263676,106.9039,83.574791,0,17.238026,25.899061,12.949531,0,155.76016,29.581947,0,0,0,40.700764,2.7775381,0.82682085,0.48133633,0.091458999,0.17317915,0.5186637,0.081720151,393.05884,228.8204,43.478302,82.326897,246.56531,38.848595,0,0,0,0,0,0,1,0,0,0,1,0,475.38571,0,0,0,475.38571,0,0,0,7,2,1,1,22,0,4,7,2,28.01939,12.697531,6.9065661,20.186161,9.0529518,4.887094,5.2212667,-7.0629702,72.211029,34.746967,13.636337,4,0,0,2,25,43.204517,0,0,11.365152,360.16129,38.848595,54.569672,5.4397898,10.999887,53.696945,47.724434,0,32.990112,54.252274,3.5006065,198.79213,0,116.55759,13.74869,71.586647,12.898981,0,17.871933,46.252098,212.94344,15.776351,141.18454,89.43,0.76614338,475.38571,639.51343,4.9400001
1778,10,0.5,1,5,3.0254464,7.8550062,530,26,-2.4248927,-0.56528926,0.46796951,2.4700232,-2.3802681,-0.50768757,0.59575665,2.5456135,-2.1802802,-0.33897093,0.68067133,2.720829,-0.78921527,-0.43657199,0.054770451,2.4244368,-0.88673967,-0.33036935,0.11230606,2.5813954,-0.50057578,-0.22850801,0.17239313,2.72595,10,31,42.219261,1.3619117,14,3,0.16666667,11,32,1,3,0.16666667,20,0,9.8051624,8.5414515,5.4208717,4.3807683,1,0,1,0,2,230.263,17,0,0,14,0,0,0,0,3,0,0,18,12.413849,9.7067423,8.1133919,5.8433366,0,0.54234898,5.1699252,86,1.9000838,1.3275054,-1.3275054,0.20097521,0.26206553,42.0592,46.846992,0,0,10.324173,14.708499,0,49.883102,49.019615,0,0,0,13.566921,10.271297,0.79351473,0.51859492,0.10071927,0.20648526,0.48140511,0.10576598,187.80891,122.74094,23.838217,48.870888,113.93887,25.032671,0,0,0,0,0,0,1,0,0,0,1,0,236.67981,0,0,0,236.67981,0,0,0,3,1,1,0,11,1,2,3,0,13.432098,5.7600002,3.0625,9.8559999,4.1370625,2.16225,2.3985229,-3.5457799,36.381104,18.178898,6.614737,3,0,0,2,13,2.503756,0,0,0,177.21053,14.708499,29.637598,3.0365,10.999887,7.7454643,23.862217,25.385227,3.185575,35.383869,4.4107962,111.00504,0,38.569443,6.6550798,23.862217,10.999887,25.385227,12.839799,5.1459289,105.85911,7.7454643,68.709885,46.529999,0.7219038,236.67981,318.96631,3.293
1777,5,0.40000001,0.66666669,3,2.1508632,6.3392239,114,12,-2.1709793,-0.62934113,0.68945879,2.1936312,-2.1012006,-0.55085629,0.7430222,2.3323722,-1.8643987,-0.4516463,0.82462782,2.4917603,-0.75821775,-0.48944166,0.15040919,1.9886007,-0.85426527,-0.35058248,0.1821873,2.1185956,-0.42783704,-0.23844305,0.25775439,2.2727766,6,16,24.083853,1.5052408,6,1,0.1,6,16,1,1,0.1,9,0,5.1120768,3.809401,2.728688,2.0773504,0,0,1,0,1,138.12199,10,0,0,7,0,0,0,0,3,0,0,10,7.5604777,4.5604777,4.7152143,2.9831634,0,0.72192812,4.321928,46,2.4522195,1.1435173,-1.1435173,0.25686762,0.31399009,0,27.728603,0,0,20.648346,14.708499,0,24.509808,24.509808,0,0,0,13.566921,15.535081,0.54351544,0.55324155,0.20609452,0.45648456,0.44675845,0.25039005,76.748222,78.12162,29.102001,64.458847,63.085449,35.356846,0,0,0,0,0,0,1,0,0,0,1,0,141.20706,0,0,0,141.20706,0,0,0,3,2,1,0,6,1,1,1,0,8.1000004,3.4082839,1.9911112,5.5951948,2.2441437,1.2599444,1.2556422,-0.99233001,18.726757,7.517242,3.5745182,3,0,0,3,6,0,0,0,0,73.901039,14.708499,40.700764,1.0904,25.385227,7.7454643,0,25.385227,27.047791,0,0,70.572739,0,5.2434282,3.5066099,23.862217,25.385227,25.385227,8.4290028,0,70.572739,7.7454643,0,57.529999,0.80527097,141.20706,171.52238,1.273
1779,9,0.44444445,0.80000001,5,3.001415,8.2169819,706,27,-2.3474817,-0.58323908,0.62074029,2.3598173,-2.3338251,-0.45008898,0.80778444,2.4678297,-2.0428791,-0.37942654,0.82986158,2.6569932,-0.79436409,-0.43520927,0.074322633,2.3512256,-0.89725846,-0.25574338,0.27499959,2.5247896,-0.45894295,-0.20221165,0.28797534,2.6699986,12,30,51.850002,1.7283334,11,4,0.2,12,31,1,4,0.2,18,0,11.371807,7.7485585,6.3400984,4.2784739,0,0,1,0,2,296.15298,19,0,0,14,2,0,0,1,2,0,0,20,13.828063,9.1209555,9.075387,5.9494896,0,0.5023343,5.321928,94,1.9482917,1.3993003,-1.3993003,0.18866174,0.23656212,15.230323,54.298058,8.6190128,0,10.324173,14.708499,0,38.973251,108.18351,0,0,0,13.703812,7.7675405,0.82890868,0.62039381,0.078994505,0.17109133,0.37960619,0.092096828,225.30415,168.62811,21.471352,46.504025,103.18007,25.032671,0,0,0,0,0,0,1,0,0,0,1,0,271.80817,0,0,0,271.80817,0,0,0,3,2,1,0,12,1,2,4,0,15.39,7.1358023,4.2314048,12.740488,5.8410082,3.4331977,3.9166999,-4.5046501,39.038723,14.483277,7.7124701,2,0,0,3,15,0,0,0,5.6825762,210.27899,14.708499,32.816418,4.3640699,0,25.756214,23.862217,25.385227,3.185575,18.868406,7.0012131,123.50229,0,83.810783,7.7526498,23.862217,0,25.385227,10.186788,23.524246,142.3707,7.7454643,78.297287,49.330002,0.84469801,271.80817,350.6022,4.2309999
1749,6,0.5,1,3,2.4086046,6.6027679,156,13,-2.6522062,-0.15867859,0.052972186,2.5711522,-2.7077322,-0.086067274,0.123,2.5580177,-2.3678594,0.083288483,0.15680303,2.8491402,-0.85291654,-0.36462399,-0.10702781,2.3205252,-0.95230824,-0.29616794,-0.037,2.3146093,-0.51229709,-0.10839532,-0.046060883,2.5672903,0,24,35.933384,1.4972243,13,1,0.090909094,0,24,2,2,0.18181819,22,0,6.9623809,5.6986704,3.6966426,1.8004768,0,0,1,0,1,155.19699,11,0,0,8,0,0,0,1,2,0,0,11,8.2675848,5.9831276,5.236382,2.1498299,0,0.68403846,4.4594316,50,2.3506308,0.98150003,-0.98150003,0.29595533,0.32090604,91.979324,17.061544,0,0,0,14.708499,0,31.940002,12.254904,0,0,0,13.566921,2.503756,0.83273548,0.32750374,0.087333538,0.16726455,0.67249626,0.079931006,153.23576,60.265583,16.070677,30.779177,123.74937,14.708499,0,0,0,0,0,0,1,0,0,0,1,0,184.01495,0,0,0,184.01495,0,0,0,3,0,1,0,6,1,1,2,0,9.090909,4.1326532,2.5,7.6888099,3.4308429,2.0411639,2.3980997,-0.44277,25.452309,19.065691,4.3151383,2,0,0,0,7,13.566921,0,0,0,143.98244,17.212255,13.566921,0.42129999,0,10.869778,34.862103,36.879158,0,71.466629,0,17.643185,18.868406,0,4.2213001,34.862103,3.1243138,0,3.185575,0,36.511589,44.624619,68.281059,29.540001,0.70777392,184.01495,219.27483,0.234
1664,9,0.44444445,0.80000001,5,2.9294708,8.2267971,670,30,-2.8225174,-0.45643783,0.44975436,2.7923439,-2.7723312,-0.38949579,0.52831459,2.899123,-2.5747361,-0.2814132,0.6299572,3.0371554,-0.86332679,-0.3533805,-0.051929321,2.8446999,-0.95449537,-0.29687047,0.061854515,2.9392762,-0.52791935,-0.17350405,0.10442575,3.0816934,6,44,58.118587,1.320877,25,4,0.2,6,45,0,4,0.2,39,0,12.22496,10.922285,7.0767264,5.0300922,2,2,1,0,2,263.38098,19,0,0,16,0,0,0,1,2,0,0,20,13.880469,11.596012,9.0586977,5.8803935,0,0.5023343,5.321928,96,2.0790799,1.4194058,-1.4194058,0.14839225,0.27027878,110.70155,38.316223,0,0,10.324173,0,0,90.598351,41.912434,0,0,0,0,10.271297,0.93183106,0.47259426,0.033996955,0.068168923,0.52740574,0.034171969,281.52856,142.78209,10.271297,20.595469,159.34193,10.324173,0,0,0,0,0,0,1,0,0,0,1,0,302.12402,0,0,0,302.12402,0,0,0,3,1,1,0,12,1,2,6,0,15.39,6.6352043,3.5555556,13.506868,5.7785487,3.0779209,4.1079001,-2.4498701,47.533825,31.226175,7.7881174,3,0,0,1,16,2.503756,0,0,0,263.1004,0,16.070677,2.9461,36.385113,3.1243138,0,18.439579,7.5963712,101.17825,0,70.572739,75.473625,5.2434282,7.7519798,0,39.50943,4.4107962,8.4290028,0,146.04636,18.439579,101.17825,32.700001,0.66451257,302.12402,396.35214,3.1440001
1756,10,0.5,1,5,3.0424728,8.9214087,1176,45,-2.748312,-0.55733961,0.59158039,2.650759,-2.8663895,-0.42398414,0.76928735,2.5531015,-2.4646978,-0.38984317,0.81388587,2.9282138,-0.8558026,-0.37265587,0.053793244,2.7375336,-0.9616037,-0.30485955,0.17077875,2.7907083,-0.51408827,-0.17900759,0.21861935,3.0283761,6,43,69.560112,1.617677,19,1,0.037037037,6,46,4,1,0.037037037,36,0,14.239841,10.869879,8.4124899,4.8153839,0,0,1,0,4,342.82999,24,0,0,18,1,0,0,4,1,0,0,27,16.681435,12.242276,11.63103,6.4494896,0,0.44886449,5.7548876,132,1.6052891,1.623073,-1.623073,0.14632484,0.18661655,106.41683,49.956356,11.190562,0,10.324173,0,0,72.258308,66.346657,0,0,5.6825762,0,11.166143,0.91848332,0.46634948,0.050544903,0.081516653,0.53365052,0.030971749,306.1687,155.45369,16.848719,27.172892,177.88792,10.324173,0,0,0,0,0,0,1,0,0,0,1,0,333.34161,0,0,0,333.34161,0,0,0,5,1,1,0,23,1,4,3,0,17.415638,7.3188691,3.4855967,13.793534,5.7339282,2.7094319,3.295464,-4.0655198,51.731068,27.130934,9.3747778,3,0,0,1,17,5.6825762,0,0,0,275.46628,17.890114,22.6481,3.2067001,5.7386465,9.0053749,25.604103,73.758316,0,55.196213,3.5006065,123.50229,0,44.66214,9.8030796,0,23.034157,31.342749,9.014102,5.513495,123.50229,76.51506,72.04583,42.310001,0.76331109,333.34161,449.13538,2.8659999
1783,9,0.44444445,0.80000001,5,2.9862158,7.4744163,404,19,-2.6159275,-0.54485768,0.50477314,2.5565081,-2.5210288,-0.47702608,0.50369388,2.6573513,-2.3624966,-0.35797486,0.64097345,2.8158619,-0.79578137,-0.3956525,0.061622169,2.4652193,-0.87404597,-0.2825194,0.073873818,2.574919,-0.53118223,-0.22078934,0.17755085,2.7258718,6,33,41.30064,1.2515346,18,4,0.26666668,6,33,1,4,0.26666668,26,0,9.5266705,8.6712084,5.3203011,4.89257,1,0,1,0,1,206.28499,15,0,0,13,0,0,0,0,2,0,0,15,11.422285,9.4222851,7.0029078,5.848207,0,0.56650949,4.9068904,70,2.3077445,1.1512718,-1.1512718,0.23173973,0.28735113,55.45002,17.061544,0,0,10.324173,14.708499,0,31.86607,86.514969,0,0,0,13.566921,7.7675405,0.80457228,0.58887154,0.089920275,0.19542773,0.41112849,0.10550746,190.89261,139.7155,21.334461,46.367134,97.544235,25.032671,0,0,0,0,0,0,1,0,0,0,1,0,237.25974,0,0,0,237.25974,0,0,0,2,1,1,0,6,1,1,4,0,13.066667,5.915,4.1652894,10.32718,4.5893908,3.1831889,3.1596975,-3.6371,36.486275,20.635727,6.1857176,2,0,0,2,12,0,0,0,0,176.10197,14.708499,27.133842,3.0731699,0,7.7454643,23.862217,25.385227,10.781946,18.868406,4.4107962,70.572739,0,99.978043,6.1034799,23.862217,0,29.796022,10.781946,0,89.441139,7.7454643,99.978043,37.299999,0.66634852,237.25974,309.57523,3.6140001
